rank,store_id,store_name,website,status,area,primary_category,products
476,city_nasiriyah_ChIJscmzJgDj3T8REPkTPE6BayM,زاركون,https://www.instagram.com/zircon215?igsh=MTdsd2FrcW1yNmNu,social_only,,Chargers,0
477,city_sulaymaniyah_ChIJrUdApxotAEARZIrNX8iJxhw,زانستی کۆمپیوتەر,https://www.facebook.com/Science4Kurdish/,social_only,,Electronics,0
478,city_baghdad_ChIJN1d1SBJ9VxUR4CUtUF-F-QE,زووم - ZOOM,https://www.facebook.com/zoom66street/,social_only,,Cameras,0
479,city_karbala_ChIJBYS0391rWRURZupwx_ToOZg,سامسونك,https://www.facebook.com/ALALMYA.SAMSUNG.KARBALA/,social_only,,Electronics,0
480,city_baghdad_ChIJo8CVLd99VxURvos6Z2KWQrs,سبيد ستور لخدمات الانترنت والحاسبات واكسسوارات الموبايل,https://linktr.ee/Speed.Store1,social_only,,PC Parts,0
481,city_kirkuk_ChIJKYNkSxPZVBUR-iZI4_XBwVM,ستائر دمت,https://www.facebook.com/demet2021?mibextid=LQQJ4d,social_only,,Electronics,0
482,city_baghdad_ChIJ-UZndGZ-VxURv9HxStnNJLg,سمارت,http://www.facebook.com/smart.iq2,social_only,,Phones,0
483,city_baghdad_ChIJba94TeF4VxURo4R-7iaUsjk,سنتر بغداد للموبايلات,https://www.facebook.com/alkeesy.omer,social_only,,Phones,0
484,city_baghdad_ChIJM7komkqBVxUR8ysLVfM3SCE,سور زحل / syber vision,https://l.facebook.com/l.php?u=https://www.bing.com/maps/default.aspx?v=2&pc=FACEBK&mid=8100&where1=%D8%A8%D8%BA%D8%AF%D8%A7%D8%AF%20-%20%D8%B4%D8%A7%D8%B1%D8%B9%20%D8%A7%D9%84%D8%B5%D9%86%D8%A7%D8%B9%D9%87%20-%20%D9%85%D9%82%D8%A7%D8%A8%D9%84%20%D8%A7%D9%84%D8%AC%D8%A7%D9%85%D8%B9%D9%87%20%D8%A7%D9%84%D8%AA%D9%83%D9%86%D9%88%D9%84%D9%88%D8%AC%D9%8A%D8%A9%2C%20Baghdad%2C%20Iraq&FORM=FBKPL1&mkt=en-US&fbclid=IwZXh0bgNhZW0CMTAAYnJpZBExSlc5V1A0d0U5akhUWllPOXNydGMGYXBwX2lkEDIyMjAzOTE3ODgyMDA4OTIAAR4Dv9LzgSeqluo0wG9dig5edCSYvaYL7ao0VPA0nZv6er_aXLRzxZSfXbfLqw_aem_ukqQ2-pWxY1sjGdKQqtgaw&h=AT5MAmJ4LiBbLks2w-rFsp17ZHKJV1oObHk-nAsKE4TFyAxQtjgL3sNtU6_vjt885xdX84PEZ1mKdQ7F-fGfPtZedtqn4SXPSnddmEfQ0v8JJJqQyxTYlXDd2SQePrPfe0bh,social_only,,Cameras,0
485,city_karbala_ChIJxRKxQ-BrWRURF3sxNmRWMnY,سوفينير,https://www.facebook.com/souvenirevents0/,social_only,,Chargers,0
486,city_baghdad_ChIJ21GExAKCVxURvw1b11gevn8,سوق الالكترونيات بغداد,https://www.facebook.com/electronicssouqbaghdad/,social_only,,Phones,0
487,city_sulaymaniyah_ChIJGZ4oCPctAEARS7H6g5uFeRQ,سوق السليمانية,https://www.instagram.com/rebin_galary?igsh=NnJjc2dqYms5aDFp&utm_source=qr,social_only,,Tablets,0
488,city_baqubah_ChIJIx-6RjxLVhUR-2fBJrc64G8,سوني للانترنيت,https://www.facebook.com/profile.php?id=100003281608913&mibextid=ZbWKwL,social_only,,Cameras,0
489,city_karbala_ChIJjQVPyT9rWRURRS9eeW_5dvE,سيلفي للموبايل - selfie mobile,https://instabio.cc/4022221nDUD33,social_only,,Phones,0
490,city_baghdad_ChIJsbtOQJWDVxURlpHWhSsijPw,شاومي بغداد أنمار سنتر,https://www.facebook.com/%D8%B4%D8%A7%D9%88%D9%85%D9%8A-%D8%A8%D8%BA%D8%AF%D8%A7%D8%AF-Xaiomi-Bahgdad-148605392383783/,social_only,,Phones,0
491,city_basra_ChIJd0s6T8eYxD8R8KuftoP-bYA,شركة الأنوار,https://www.instagram.com/alanwar.company.iq?igsh=YzkxZjRja3dwbGxk,social_only,,Phones,0
492,city_baghdad_ChIJ59go-rl_VxURt0Vn2a5chG4,شركة الاحمدي,https://www.instagram.com/ah__ma__di1/profilecard/?igsh=MWh6bnp6YmMycWN3aQ==,social_only,,Accessories,0
493,city_najaf_ChIJfZjy5qDXXhURxW0s6u_3DXY,شركة البرنس / لتجارة الهواتف النقالة والاكسسوارات ( جملة - مفرد ),https://m.facebook.com/prince.for.phone1,social_only,,Phones,0
494,city_baghdad_ChIJAQAQHLaBVxUR8P3v69MYCZM,شركة الراية المضيئة لتجارة الأجهزة الكهربائية,https://www.facebook.com/1AlRaya,social_only,,Electronics,0
495,city_najaf_ChIJBWtLi-TWXhURi4r5JjoRx-Y,شركة السعبري للهواتف النقاله والأكسسوارات,https://www.facebook.com/AL.saabri.Company/,social_only,,Phones,0
496,city_najaf_ChIJjScMCvrXXhUR8nlIIBY5T8g,شركة الشريك للهواتف النقالة,https://www.facebook.com/share/fJ3sCwSfxHUZk5jZ/?mibextid=dGKdO6,social_only,,Phones,0
497,city_baghdad_ChIJi6caiWKBVxURM1PZFZS0CmE,شركة اللمسه الذكيه,https://www.facebook.com/Smart.Touch.52,social_only,,Smart Devices,0
498,city_erbil_ChIJgXfXPAAjB0ARzWz3H0oR0sE,شركة المتاجر الثلاثة,https://www.instagram.com/almatajir.althlath.ebl?igsh=MWxndXc1cDBwanVkbw%3D%3D&utm_source=qr,social_only,,Chargers,0
499,city_baghdad_ChIJEe_FrIZ_VxURc19mWGCFd4Q,شركة الهاتف الاول,https://www.instagram.com/the_first_phone/,social_only,,Phones,0
500,city_baghdad_ChIJ_xF98uuDVxUR5izwGmWAHt4,شركة الوضوح / الوكيل الرسمي لشركة نيكون في العراق,https://m.facebook.com/%D9%88%D9%83%D9%8A%D9%84-%D9%86%D9%8A%D9%83%D9%88%D9%86-%D9%81%D9%8A-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82-%D8%B4%D8%B1%D9%83%D8%A9-%D8%A7%D9%84%D9%88%D8%B6%D9%88%D8%AD-%D8%B9%D9%84%D8%A7%D8%A1-%D8%A7%D8%A8%D8%B1%D8%A7%D9%87%D9%8A%D9%85-%D8%A7%D9%84%D8%B9%D8%B2%D8%A7%D9%88%D9%8A-456678467741468/?ref=page_internal&mt_nav=0,social_only,,Cameras,0
501,city_basra_ChIJm5tZTPqZxD8RBVCn_dFAHVQ,شركة اورنج للموبايلات والاكسسوارات,https://m.facebook.com/sms1.sms.sms/?ref=bookmarks,social_only,,Phones,0
502,city_mosul_ChIJIwA4DnKVB0ARPJiqmToV1Kw,شركة اوسكار الموصل لتجارة الاخشاب,https://m.facebook.com/story.php?story_fbid=pfbid04JDyMraYfXBsixfYTF8NYN6k6P3ZmzZvjxfxN6U6iejtDNF2Td7wMidPgwgHJPugl&id=1385177708250228,social_only,,Phones,0
503,city_kirkuk_ChIJm60sJgDXVBURuHIfTVKtCuk,شركة حوى للإتصالات HAWA COMPANY,https://www.instagram.com/7awa_c/?hl=ar,social_only,,Accessories,0
504,city_najaf_ChIJvXR_iwLXXhURtvWd0g6AedA,شركة رقمي للهواتف,https://www.facebook.com/RAKMY11?mibextid=JRoKGi,social_only,,Phones,0
505,city_kirkuk_ChIJIf0KrhbXVBUR5_vkDtwEsns,شركة روا لتجارة الهواتف النقالة,https://www.instagram.com/rawac.o?igsh=MTVibTgwdmVpajZhcQ==,social_only,,Electronics,0
506,city_baghdad_ChIJi8iu9qSBVxURpKCMUbDyiWI,شركة سامسونك الوطنية,https://www.facebook.com/alwatnaa?mibextid=ZbWKwL,social_only,,Smart Devices,0
507,city_najaf_ChIJhYjADgDXXhUR8FLt7j15jPY,شركة سما الغدير,https://www.instagram.com/sama.alghadeer?igsh=NTFoMW43eHF4b2Z2,social_only,,Phones,0
508,city_najaf_ChIJ5zIoJIPXXhURLBdnq8bNeWk,شركة سهول الشرق للتجارة العامة,https://www.facebook.com/%D8%B4%D8%B1%D9%83%D8%A9-%D8%B3%D9%87%D9%88%D9%84-%D8%A7%D9%84%D8%B4%D8%B1%D9%82-%D9%84%D9%84%D8%AA%D8%AC%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D8%B9%D8%A7%D9%85%D8%A9-104871210995054/,social_only,,Cameras,0
509,city_najaf_ChIJsw6l1TbXXhURWXgr-ozgQug,شركة عالم الإقتصاد,https://www.facebook.com/eqtesadcom,social_only,,Smart Devices,0
510,city_najaf_ChIJxdPWM63XXhUR3Jf2rPZrqQQ,شركة عطاء الحجار,https://t.me/alhajjar_1,social_only,,Phones,0
511,city_erbil_ChIJtXiGG_cjB0AREgGGDC0QmTg,شركة عيون النسور,https://www.facebook.com/ALNSOOREYES.Co/,social_only,,Cameras,0
512,city_kirkuk_ChIJ35sQ4kfXVBURn8xaxeVNXKc,شركة موبايلك للاتصالات,https://www.facebook.com/profile.php?id=100064033779591&mibextid=ZbWKwL,social_only,,Phones,0
513,city_kirkuk_ChIJs4uu4A7WVBURd4wp_m5Lmng,شركة نوا للاتصالات - Nawa Co Telecom,http://www.facebook.com/nawa.company1,social_only,,Phones,0
514,city_mosul_ChIJf9f-G-6VB0ARQoqboHaiNRY,شركة نينوى لتجارة الحاسبات,https://www.facebook.com/ninavahoffice/,social_only,,Electronics,0
515,city_basra_ChIJ-y7YbRmXxD8ROcOyoiDG22s,شوبيني ستور,https://www.instagram.com/shopinisto/,social_only,,Phones,0
516,city_baghdad_ChIJC8ohNAB5VxURZquWX-U8k5Q,شي ان العراق,https://www.instagram.com/shein__iq?igsh=MWJwbWF0aHV6YjNoZw==,social_only,,Chargers,0
517,city_sulaymaniyah_ChIJ8ST0aNMtAEARl_gcIpfqGrc,شیرەمەنی چنگیان,https://www.facebook.com/Chngean/,social_only,,Tablets,0
518,city_mosul_ChIJ_U0KYQCVB0ARmeIx0euwgh8,صدى ستور للموبايل,https://m.facebook.com/SadaStoreMOSUL/,social_only,,Phones,0
519,city_najaf_ChIJk0p-_BTXXhURUdCoZEXkQfw,عادل للحاسوب,https://m.facebook.com/100057683820487/,social_only,,Electronics,0
520,city_baghdad_ChIJ0d5ewHh-VxURNlvigrv715A,عاكسات نصر,https://www.facebook.com/nsrelc/,social_only,,Electronics,0
521,city_basra_ChIJVdeYh3eZxD8R9qUkTYKVJAY,عالم الدجيتال,https://www.facebook.com/Oukitel-Iraq-%D8%A7%D9%88%D9%83%D8%AA%D9%84-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82-110343700443254/,social_only,,Cameras,0
522,city_kirkuk_ChIJqxc8mg3XVBUR6ANIOMKNbBM,عبدالرحمن الشواني,https://www.facebook.com/company.Abdullrahman/,social_only,,Phones,0
523,city_basra_ChIJp1vL3YeZxD8Rjhgmy9mSeV4,عبود ستور,https://instagram.com/ab_tm1992?igshid=NTc4MTIwNjQ2YQ==,social_only,,Phones,0
524,city_baghdad_ChIJ3XF6Ihx8VxURaTfOjos1uF0,عدي للموبايل والانترنت,https://www.facebook.com/oday2014,social_only,,Phones,0
525,city_baqubah_ChIJUQ_7Yy5JVhURwXT5gbP1okI,علاء الدوري للانترنيت,https://www.facebook.com/AlaaTatlesis?mibextid=ZbWKwL,social_only,,Gaming,0
526,city_nasiriyah_ChIJaQkGaADl3T8RZpK4YC0IoSM,علي جعفر روضان جهاز,https://youtube.com/@ali.jafar1?si=8eMrzFL7GsKmBpcf,social_only,,Gaming,0
527,city_kirkuk_ChIJnwfMsqHXVBURqVo-mCYqHnw,علي حويجة لخدمات الموبايل,https://www.instagram.com/alihwija_phone?igsh=NWNwZGV5cHo0aHk5,social_only,,Cameras,0
528,city_najaf_ChIJ05_h5ULXXhURXiQkVczx2VM,"عمارة الطابق الاول مختبر سكما و عيادة Tom Cat ,,الطابق الثاني قاعه العاب الكترونية دراگون سنتر",https://www.facebook.com/profile.php?id=100091329586814&mibextid=LQQJ4d,social_only,,Gaming,0
529,city_mosul_ChIJG3VW8zGVB0ARMThagLfGlwE,عمر ستور للاتصالات Omar-Store,https://www.facebook.com/O-Store-782362328609003/,social_only,,Electronics,0
530,city_karbala_ChIJoza2CTlpWRURPLY9jgQfTDM,عين كربلاء للكاميرات وتقنية الاتصالات كربلاء,https://www.facebook.com/CCTV1080?mibextid=ZbWKwL,social_only,,Electronics,0
531,city_erbil_ChIJP7tq0Y8jB0ARqxVlYDWZPF8,قامشلو للكمبيوتر,https://www.facebook.com/qamshlo.computer/,social_only,,Electronics,0
532,city_karbala_ChIJ38nbqj9pWRURsdCdfvwCytU,قرطاسية حسن الاعرجي الفرع الرئيسي,https://www.facebook.com/%D9%82%D8%B1%D8%B7%D8%A7%D8%B3%D9%8A%D8%A9-%D8%AD%D8%B3%D9%86-%D8%A7%D9%84%D8%A7%D8%B9%D8%B1%D8%AC%D9%8A-1964297370263807/,social_only,,Electronics,0
533,city_najaf_ChIJz1ucNP_XXhURlyEz59KeyPk,قيصر الحلو لخدمات الانترنت,https://www.facebook.com/kaahssr.h?mibextid=LQQJ4d,social_only,,Accessories,0
534,city_baghdad_ChIJQwKJcWl_VxURgK2f7_crCaQ,كان دو اليابان Noble House CanDo Japan,https://www.facebook.com/CanDoIraq,social_only,,Electronics,0
535,city_baghdad_ChIJu3LlK7d_VxURAm3luZpDQxo,كراند سنتر للموبايل,https://www.facebook.com/profile.php?id=100088201261791&mibextid=LQQJ4d,social_only,,Phones,0
536,city_baghdad_ChIJBxPpE-2DVxUR-GKmWhK-Q1Y,كلاس للهواتف,https://www.facebook.com/classformobilenew?mibextid=LQQJ4d,social_only,,Accessories,0
537,city_karbala_ChIJDeWFrxBpWRURI_RzfInHaYQ,كلمات المصطفى للاتصالات,https://www.facebook.com/kalimat.almostafa/,social_only,,Phones,0
538,city_najaf_ChIJM4wCIwDXXhURpUpR4OUzaVI,كوكب الشمس للحاسبات,https://www.instagram.com/p/DMqO0Zko9PK/?igsh=MTZoOWU0M2xqYTdpag==,social_only,,PC Parts,0
539,city_baghdad_ChIJ59Izjvp5VxURZuDd8OmizCU,لابتوب الشاوي ... بغداد ..,https://www.facebook.com/alshowi2,social_only,,Electronics,0
540,city_basra_ChIJkbIRi4iZxD8R0sgX5ZmpPWY,لابتوب براند سنتر,https://www.facebook.com/Windows.Center.For.Computer/,social_only,,Electronics,0
541,city_karbala_ChIJkxsmQxVpWRURIk0zvr7UcaA,لابتوب كربلاء,https://www.facebook.com/laptop.karbala,social_only,,Electronics,0
542,city_nasiriyah_ChIJP3o8NXHj3T8RbsM3peP-nFU,لارسا موبايل,https://www.instagram.com/larsa_mobile1?igsh=MWxxNmIzZzl6NmR2Nw%3D%3D&utm_source=qr,social_only,,Phones,0
543,city_baghdad_ChIJ819zDgB_VxURbrRZiLw4hZg,لوزين,https://www.instagram.com/luzineiq?igsh=NDFlemhiaXBxbWhk,social_only,,Electronics,0
544,city_baqubah_ChIJscpghR9LVhURWbjYM5yFrBk,ليزر للالعاب,https://www.facebook.com/profile.php?id=100075949340526&mibextid=LQQJ4d,social_only,,Gaming,0
545,city_basra_ChIJETXlVTKZxD8RRGMRRuiEHw8,مؤيد بلي ستيشن,https://instagram.com/m_play1?igshid=MmU2YjMzNjRlOQ==,social_only,,Electronics,0
546,city_baghdad_ChIJVVxlt0d_VxURN80dUKjsbLQ,مارفل للاجهزة الكهربائية - المنصور,https://facebook.com/Marvelforelectronics/,social_only,,Electronics,0
547,city_kirkuk_ChIJGwqPgjvXVBUReJq3DRoluC4,متجر 07 فون,http://www.instagram.com/07pho,social_only,,Phones,0
548,city_nasiriyah_ChIJkSOZaW3j3T8RXNPcDpSul1A,متجر العاب اطفال,https://www.instagram.com/baba_nuyl7?igsh=MWRmbTZzem0zZzd3eQ==&utm_source=qr,social_only,,Gaming,0
549,city_baghdad_ChIJH53PwvqBVxURQCPZfQ7co6A,متجر الكرادة للألعاب,https://www.facebook.com/karada.gaming/,social_only,,Gaming,0
550,city_baghdad_ChIJY_DVbj55VxURxVV0ZnkJnI0,متجر تكنو ستور,https://www.facebook.com/Techno-store__%D8%AA%D9%83%D9%86%D9%88-%D8%B3%D8%AA%D9%88%D8%B1-410060252503172/,social_only,,Phones,0
551,city_basra_ChIJt-4P1NOXxD8R5TcmdNvV048,متجر ماريو,https://www.instagram.com/super_mario_shop?igsh=MWRxY2FwN3RlNmhwcQ==,social_only,,Gaming,0
552,city_mosul_ChIJ0dpYkdmVB0ARmFqhaogrfQY,متجر هدايا DANTEEL,https://instagram.com/danteel_shop?igshid=MzNlNGNkZWQ4Mg==,social_only,,Chargers,0
553,city_karbala_ChIJsZk2PwBpWRUReyyXsvkKizk,متجر واوي,https://www.instagram.com/wawesoftware/profilecard/?igsh=MWhjbnRjcTkzbTFuaA==,social_only,,Gaming,0
554,city_najaf_ChIJh5iBi-TWXhURh_Tn_QROxv0,مجمع,https://www.facebook.com/suniraq/,social_only,,PC Parts,0
555,city_najaf_ChIJf3hwL7XXXhUR5zv-WtO6ML4,مجمع الشراع الترفيهي,http://facebook.com/al.shirae,social_only,,Phones,0
556,city_karbala_ChIJu3ay4NBrWRURoPh0q-WInMs,مجمع الفهد لتجارة الاجهزة الكهربائية و المنزلية,https://web.facebook.com/Alfahadcompany1,social_only,,Networking,0
557,city_nasiriyah_ChIJacARnC_j3T8R2l6ms884V-w,مجمع حيدر الكرواتي,https://www.facebook.com/305334576768555/,social_only,,Electronics,0
558,city_karbala_ChIJHwpQcqlpWRURMYctH4j9zb4,مجمع ريحانة,https://www.facebook.com/%D9%85%D8%AC%D9%85%D8%B9-%D8%B1%D9%8A%D8%AD%D8%A7%D9%86%D8%A9-371836062976514/,social_only,,Chargers,0
559,city_najaf_ChIJdSlt7szVXhURL_cWx8oNAOs,مجمع عباس الاحمر للموبايل,https://www.facebook.com/Abbasred1,social_only,,Phones,0
560,city_najaf_ChIJ4YrDJA7WXhURWU2vuvFH0Io,مجمع عقيل علوية فرع الكوفة الاطارات والبطاريات والزيوت والفلاتر,https://www.facebook.com/profile.php?id=61558620193190&mibextid=LQQJ4d,social_only,,Electronics,0
561,city_baghdad_ChIJdUNJs2KBVxURPeNb-5TpIHw,مجموعة الاجدل للحاسبات والاجهزة الالكترونيه,https://www.facebook.com/alajdalgrouppage/,social_only,,Electronics,0
562,city_baghdad_ChIJEXd9XC1_VxURDj_9ZKjdWAo,محل كامرات مراقبة واجهزة لاسلكية,http://www.facebook.com/adnankaht,social_only,,Electronics,0
563,city_karbala_ChIJ8YwjtuBrWRURiVURkk5tfQE,محلات المصطفى للبيع بالتقسيط,https://www.facebook.com/Dar.elelem,social_only,,Electronics,0
564,city_sulaymaniyah_ChIJ5TGbagAtAEARvFrMZpCkPto,محلات بيوتي لتجارة الرفوف( بيوتي ره ف),https://www.facebook.com/share/1C5Z8ZUjJH/,social_only,,Phones,0
565,city_karbala_ChIJkQ48Cy1rWRURrAFbYOuGbD0,محلات محمد منيدح,https://www.facebook.com/profile.php?id=100093606264104&mibextid=LQQJ4d,social_only,,Chargers,0
566,city_baghdad_ChIJx2gCJgR5VxURW-SL6bpF_zY,مركز آرسنال,https://www.facebook.com/profile.php?id=100064383024138&mibextid=ZbWKwL,social_only,,Chargers,0
567,city_basra_ChIJL4ynMtGXxD8RjhERS-3hm-k,مركز ابن المدينة,https://www.instagram.com/_glz/,social_only,,Accessories,0
568,city_karbala_ChIJQ7GTTllrWRURaIRPrYQnL1o,مركز البارون للموبايل,https://instagram.com/centerbaron?igshid=MWQ1ZGUxMzBkMA==,social_only,,Phones,0
569,city_baghdad_ChIJLfW8Iqx5VxURKw0W9jm9Wi8,مركز الباشا 2 للموبايل,https://www.facebook.com/%D9%85%D8%B1%D9%83%D8%B2-%D8%A7%D9%84%D8%A8%D8%A7%D8%B4%D8%A7-2-%D9%84%D9%84%D9%85%D9%88%D8%A8%D8%A7%D9%8A%D9%84-391409854526085/,social_only,,Chargers,0
570,city_basra_ChIJKbaRkRyZxD8Rk5wgct4CCpU,مركز التقنية الضوئية,https://www.facebook.com/355081768236816/posts/359416927803300/,social_only,,Electronics,0
571,city_karbala_ChIJJ4vrHOxrWRURV9eTsrihSS8,مركز الجزيرة للحاسبات,https://www.facebook.com/%D9%85%D8%B1%D9%83%D8%B2-%D8%A7%D9%84%D8%AC%D8%B2%D9%8A%D8%B1%D8%A9-%D9%84%D9%84%D8%AD%D8%A7%D8%B3%D8%A8%D8%A7%D8%AA-143262149128749/,social_only,,Electronics,0
572,city_kirkuk_ChIJ-eTiFb7XVBUR3Zq4JgYkQec,مركز السفير للصوتيات الفرع 2,http://www.facebook.com/z.safeer,social_only,,Cameras,0
573,city_baghdad_ChIJsw4Hf4p_VxURf7XBxYQx2Yk,مركز الضمان للهواتف النقالة,https://l.facebook.com/l.php?u=https%3A%2F%2Ffb.me%2Faldhmancenter&h=AT22yp-YgknUDHMlTXb57l8nxbhwZydgXAUOVQryjK-6Yv6_C-opf6DpiuWW9TCBFCkekOrQr6-x7c53RgUgDFkOB_NF9r2msT7HWnXOlCVHTDaWu3pWwA6UYhiWFX8gsfcZ7A,social_only,,Accessories,0
574,city_basra_ChIJ1bkxaVmXxD8RvFaBcWXzat4,مركز العراب للهواتف النقالة,http://www.facebook.com/alarrab.center,social_only,,Electronics,0
575,city_baghdad_ChIJGSaycwB9VxURUIExqzUGU-Q,مركز العربية,https://www.instagram.com/alarabiya_mobile?igsh=MWQxd3UzajlpNGJyeg%3D%3D&utm_source=qr,social_only,,Phones,0
576,city_kirkuk_ChIJkwjOj0HXVBURP3KSEJMsmcE,مركز العمدة للاكسسوارات الموبايل,https://www.facebook.com/share/1GR1dCxvRs/,social_only,,Phones,0
577,city_mosul_ChIJve20AgDrB0AR6rHgDH0HJnU,مركز المستقبل,https://www.instagram.com/the.futur2022?igsh=ZmZ1OW55ZXYyMnpk,social_only,,Accessories,0
578,city_karbala_ChIJCzNZ3ixvWRUR72mHcCapEPA,مركز المهندس غسان اليساري للانترنت والتصوير وصيانة المبايل,https://www.facebook.com/gassan.ahmed1993,social_only,,Electronics,0
579,city_baqubah_ChIJkcgClalLVhUR-afUNfY0TGI,مركز الموج2 للموبايل,https://www.facebook.com/Almaoj2.Mobile/,social_only,,Accessories,0
580,city_erbil_ChIJk3HyejMiB0ARoWdhFF0meYc,مركز الهدايا,https://www.instagram.com/giftcenter.erbil/,social_only,,Cameras,0
581,city_karbala_ChIJpU5n-yNrWRUR0iqQM1xcI2I,مركز الو,https://www.facebook.com/%D9%85%D8%B1%D9%83%D8%B2-%D8%A7%D9%84%D9%88-Center-Alo-1609539569322636/,social_only,,Electronics,0
582,city_karbala_ChIJMexX_l5pWRURbItiqpjnBL8,مركز الوان للأتصالات,https://www.facebook.com/alwankarbalaa/,social_only,,Phones,0
583,city_baghdad_ChIJlb9YCXnVWRURTyhJwAn33AI,مركز باندا للالعاب الالكترونية,https://www.facebook.com/5r5i.5ic/,social_only,,Electronics,0
584,city_baghdad_ChIJlXLak2h_VxURNPyrb6n49K8,مركز تي موبايل,https://instagram.com/t_mobilecenter1,social_only,,Phones,0
585,city_basra_ChIJH-_OQOifxD8RT7ZnZ86YDs4,مركز حيدر,https://www.facebook.com/85ha.cc?mibextid=ZbWKwL,social_only,,Electronics,0
586,city_nasiriyah_ChIJcehBDSTj3T8R8nkucm6i3C8,مركز حيدر تكنولوجيا للموبايل,https://web.facebook.com/haydertech1/,social_only,,Phones,0
587,city_baghdad_ChIJl0XKcqTVWRUR5OeUK7nDfUo,مركز حيدر سمارت,http://facebook.com/haidersmart216,social_only,,Smart Devices,0
588,city_basra_ChIJs2kZx4CZxD8R5l3y7Nr-hZ4,مركز دبي للهواتف النقالة,https://www.facebook.com/100010334250408,social_only,,Phones,0
589,city_karbala_ChIJJdIiGNFrWRURwppMbKdhQMo,مركز زيرو ون للحاسبات,https://www.facebook.com/zero1iq/,social_only,,Electronics,0
590,city_basra_ChIJb4YDXNSZxD8Rpg8UmkZFEoA,مركز عالم المستعمل,https://www.instagram.com/aleman__pc?igsh=OGFsdTFteG9tNGI3,social_only,,PC Parts,0
591,city_baqubah_ChIJbZOCYaFMVhURtxzp3xCJiaM,مركز علاء للالعاب,https://www.facebook.com/alaa1.center/,social_only,,Phones,0
592,city_karbala_ChIJkw97IR1rWRURM_rTCaOG5w8,مركز فؤاد فون الاتصالات,https://m.facebook.com/fouadphonecenter,social_only,,Phones,0
593,city_kirkuk_ChIJ_UQdRf4pVRUR5kwgDoFpVC4,مركز كناري لخدمات الحاسبات,https://www.facebook.com/kanary.co/?fref=ts,social_only,,Electronics,0
594,city_najaf_ChIJKfuVvnDXXhURoApJER6sVzw,مركز ليزر لتجارة اكسسوارات الموبايل,https://t.me/lezar_centar,social_only,,Accessories,0
595,city_mosul_ChIJURJO33-VB0AR2690YI9CHwY,مريم ستايل,https://www.facebook.com/profile.php?id=100089617051077&mibextid=ZbWKwL,social_only,,Phones,0
596,city_kirkuk_ChIJCSGqXkDVVBURqxgWjjPEU5g,مستر فيب كركوك,http://instagram.com/mr.vape.kirkuk,social_only,,Electronics,0
597,city_karbala_ChIJ37wM3CNqWRUR8PoJMUX4M7U,مصور النورس,https://www.facebook.com/%D9%85%D8%B5%D9%88%D8%B1-%D8%A7%D9%84%D9%86%D9%88%D8%B1%D8%B3-507861642935648/,social_only,,Phones,0
598,city_baghdad_ChIJC1AyGbaBVxURpWNt8tGtwsQ,معرض الشامل للاثاث,http://www.facebook.com/alshamil.furniture98,social_only,,Chargers,0
599,city_baghdad_ChIJyRh5Ofl_VxURt7MyyJwVgVU,معرض المستقبل التسوق عبر الانترنت,https://www.facebook.com/share/17E8i41hc7/,social_only,,Cameras,0
600,city_baqubah_ChIJEcC8klhNVhURBUHfXkkzOg8,معرض المهندس للبيع بالتقسيط المريح,https://wa.me/message/EG6W4VYCII4DG1,social_only,,Accessories,0
601,city_baghdad_ChIJbb5Od7LXWRURMep26ylssR8,معرض سمارت هوم - smart home,https://instagram.com/smart.home33?igshid=YmMyMTA2M2Y=,social_only,,Smart Devices,0
602,city_karbala_ChIJNWEJgcdrWRURkdar1U5vBNo,معرض سنايبر للالعاب الالكترونية,https://www.facebook.com/profile.php?id=100064089609842,social_only,,Gaming,0
603,city_basra_ChIJLwTNS_qZxD8RZ0bgno-hQ-Q,معرض عالم الوطني,https://www.facebook.com/alwataniworld/,social_only,,Phones,0
604,city_kirkuk_ChIJ14z2Mg_WVBURT60mK581lH0,معرض عبدالخالق,https://www.facebook.com/Abdukhaleqstore/,social_only,,Electronics,0
605,city_kirkuk_ChIJC_kBTS3XVBUReV7K-AgQi28,معرض عبدالخالق 2 || Abdulkhaleq Store 2,https://www.facebook.com/Abdukhaleqstore/,social_only,,Electronics,0
606,city_mosul_ChIJMw32Sr2VB0ARdO4QU78nd4Q,معرض ميكاواط للصناعيات والانارة الحديثة Mega Watt,https://www.facebook.com/megawatt2021/,social_only,,Networking,0
607,city_baghdad_ChIJH0hFfIZ9VxURQ36wAfDgV4k,معرض نورسين,https://www.facebook.com/%D9%85%D8%B9%D8%B1%D8%B6-%D9%86%D9%88%D8%B1%D8%B3%D9%8A%D9%86-440517262787265/,social_only,,Cameras,0
608,city_basra_ChIJkxHnTlGZxD8Rj-3CrdcCSyk,"مكتب A plus للطابعات والأحبار ""مركز الصيانة""",https://www.facebook.com/profile.php?id=100083290247403&mibextid=LQQJ4d,social_only,,PC Parts,0
609,city_mosul_ChIJgxdwpciVB0ARLb9i6g1KnZU,مكتب Galaxy للبرمجيات,https://www.facebook.com/galaxy.office,social_only,,Gaming,0
610,city_karbala_ChIJgUcTr5dpWRUR5pdhwB-2Fyo,مكتب GamePlay,https://www.facebook.com/gameplaybest1/,social_only,,Gaming,0
